city_id,x,y,reward
72420,43443.9566,74020.1281,33
72421,43014.5162,74635.9768,5
72422,42835.9015,76781.0645,29
72423,41940.9256,74518.2106,8
72424,41448.7049,74285.4289,44
72425,42397.5641,78408.3518,95
72426,42247.5856,74830.1594,86
72427,42099.2323,78347.7947,61
72428,41197.3166,74260.4266,74
72429,42818.3943,78076.9546,22
72430,42575.3487,76876.0699,43
72431,42127.8673,74262.9234,91
72432,42442.0167,76098.8161,82
72433,44596.1565,73502.3578,12
72434,41644.2602,74003.4732,64
72435,41616.7555,75019.0565,29
72436,41855.371,73513.7355,29
72437,42933.677,76795.5105,32
72438,43485.3477,75638.2385,45
72439,42624.2423,75084.0503,67
72440,42523.1244,77418.8737,15
72441,42060.3557,75725.7425,30
72442,42648.9546,77633.8834,53
72443,43182.8525,73515.6694,65
72444,41851.7597,74272.0932,21
72445,42021.1809,77571.9323,98
72446,44029.2232,76042.9835,21
72447,42832.5776,73574.0047,7
72448,42666.46,76568.5535,11
72449,43928.6747,74873.2354,81
72450,42208.6748,78708.642,43
72451,41770.9271,73644.0165,20
72452,43035.898,76809.401,79
72453,43157.5569,78754.7563,89
72454,41343.4275,74598.4945,63
72455,43118.1228,76243.261,79
72456,43224.2355,75776.2982,54
72457,42953.1152,78369.4646,71
72458,42733.3931,78698.9171,48
72459,43585.9001,73298.4445,37
72460,41758.1439,74983.2207,52
72461,40766.488,73423.4554,23
72462,44270.0461,76091.0566,11
72463,42584.7982,74640.9809,12
72464,41951.4763,75147.9465,50
72465,43849.2303,76077.7023,58
72466,43007.2863,76856.0704,2
72467,42424.2451,75293.2282,82
72468,42975.8967,77179.978,7
72469,43002.8406,77666.1128,54
72470,42092.5901,73798.1845,22
72471,42048.4009,77932.5009,6
72472,43270.3469,75854.9127,66
72473,42885.9002,76189.371,18
72474,43452.8478,75853.5244,14
72475,42110.9225,74562.9317,17
72476,42905.9039,75253.7749,35
72477,43252.2916,75184.3312,2
72478,43107.2843,77693.8926,59
72479,42707.5676,75810.1922,100
72480,41882.8707,73740.6848,85
72481,42738.959,76791.6201,49
72482,42326.1773,78201.9563,56
72483,42411.7375,77344.9811,37
72484,42976.7291,77772.5049,93
72485,42600.9033,76065.759,82
72486,43136.7364,75259.0545,82
72487,42667.2919,76993.8546,44
72488,42997.5647,76765.2314,86
72489,42895.9049,75051.5466,28
72490,42073.4023,77729.7149,50
72491,42349.2323,78227.5126,20
72492,42914.24,74516.8055,74
72493,41371.7606,73702.3529,17
72494,44353.11,74215.7137,15
72495,42837.0103,77147.7526,97
72496,42955.0628,77723.3362,90
72497,41445.3716,74080.9765,32
72498,42670.6331,73983.7379,93
72499,44529.2249,74394.8862,43
72500,42981.4511,77807.2282,6
72501,42782.8476,76584.9427,82
72502,44531.1595,74034.5929,13
72503,41919.5325,75011.8318,14
72504,43603.6808,75597.4057,31
72505,43120.6263,74638.7563,35
72506,42551.1831,76493.5508,33
72507,41501.7604,74345.1536,78
72508,42908.9601,75091.5477,49
72509,41412.5943,73560.1258,70
72510,41482.5897,74976.8347,89
72511,43661.7349,75067.9504,75
72512,44638.6543,73755.9756,42
72513,43524.7917,75469.6221,4
72514,41424.8149,74762.1083,76
72515,43645.9031,75662.1308,17
72516,42283.6693,79296.1563,73
72517,42349.5299,73570.9494,11
72518,43390.9017,74773.7668,68
72519,43027.2854,77400.2683,37
72520,42108.6918,75564.0709,66
72521,43497.2912,73547.0581,75
72522,43153.9622,73968.7372,76
72523,41994.8143,73514.5679,33
72524,41648.4269,74496.5475,46
72525,43390.3475,75927.1384,35
72526,42946.4549,76736.0626,86
72527,42254.8069,75049.6102,93
72528,42981.1798,75577.679,75
72529,41483.7049,74243.7608,36
72530,44004.2279,74776.5678,95
72531,41797.8713,73818.4658,77
72532,42672.8463,75931.8647,57
72533,43615.3477,75717.1321,19
72534,42106.2012,73674.5691,46
72535,41638.1492,74143.7564,38
72536,42222.2994,75712.6894,60
72537,43606.4584,75930.7509,19
72538,41501.7603,74484.3255,85
72539,41587.8668,74989.3337,98
72540,41275.9279,74469.3243,8
72541,42437.8591,73989.8533,37
72542,42009.24,77265.256,63
72543,43273.1246,75963.8061,33
72544,43086.1762,76809.4012,40
72545,43545.07,75878.2483,17
72546,42390.624,77769.7176,87
72547,43403.6809,75886.3034,14
72548,42930.063,77677.7787,58
72549,42118.963,76490.4973,47
72550,43601.7335,73654.2867,53
72551,43683.6796,76005.4762,30
72552,44986.7113,74174.3495,73
72553,43024.7994,73449.8356,33
72554,42253.6839,77364.7034,76
72555,42992.011,75870.1916,1
72556,43505.3473,76231.8734,34
72557,41700.3717,73666.5172,50
72558,44034.7905,75496.8588,42
72559,42020.056,79438.9391,13
72560,42756.7388,75237.1083,37
72561,42392.303,75085.4429,39
72562,44398.3808,73673.4717,34
72563,43735.6227,76184.3712,40
72564,42274.8078,74385.981,54
72565,42579.247,73543.1693,89
72566,43570.9033,75712.409,47
72567,42451.7387,76972.7419,63
72568,43003.3959,77705.5587,40
72569,42340.3608,74290.1437,67
72570,43369.7896,76623.2817,9
72571,42267.5732,77280.5339,38
72572,42412.8496,77166.9179,95
72573,43058.9549,76559.1084,41
72574,44095.6201,75596.8686,21
72575,42109.7899,78012.7824,41
72576,44075.3351,75915.4857,18
72577,41642.8714,73815.1331,91
72578,42970.911,73404.0013,66
72579,43205.9014,76212.4269,97
72580,41688.1491,73949.8601,66
72581,40858.9885,72609.5381,69
72582,42717.2837,78088.8978,86
72583,42086.455,78257.7914,51
72584,41679.5333,74917.3872,39
72585,43617.0142,75664.3526,49
72586,42325.0856,73681.5095,41
72587,42783.9582,76431.8802,3
72588,42889.5112,76087.9792,72
72589,42027.0044,78965.318,79
72590,43258.9582,74654.5925,30
72591,42304.5078,78716.1416,4
72592,43061.1775,76363.5436,33
72593,42404.25,73799.0132,31
72594,41377.8716,74294.5956,11
72595,43602.5698,75819.3578,61
72596,42068.6853,76597.1688,72
72597,42464.5223,74419.0339,38
72598,41930.6482,74167.0889,20
72599,42940.3416,77317.7629,10
72600,43655.6252,75561.5721,31
72601,41878.9818,74321.5389,77
72602,43350.6268,73679.8401,13
72603,43402.014,76068.2553,29
72604,43732.2918,75670.7437,100
72605,43039.7967,74012.9047,56
72606,43449.5141,75566.5691,90
72607,43974.229,74827.402,78
72608,42677.2966,75099.8833,80
72609,42617.2979,74428.1955,64
72610,42009.5122,77843.0526,44
72611,41894.5321,75147.9471,34
72612,44600.8777,73673.1956,68
72613,42999.7887,75918.5271,29
72614,41927.8705,74379.3179,79
72615,43546.7366,75964.6407,28
72616,41380.6496,74412.378,63
72617,42413.6834,75895.1978,63
72618,44075.3324,76007.9867,62
72619,42673.1307,75008.4915,17
72620,42385.3391,78936.147,96
72621,42835.0785,73325.3882,100
72622,42917.8451,76507.4385,57
72623,42967.5637,77086.3616,95
72624,41639.2603,74445.7123,16
72625,41576.4807,74668.7726,47
72626,42771.7403,74912.653,33
72627,42054.2337,78045.8388,20
72628,42359.5175,77042.1897,21
72629,42530.6321,74258.1944,33
72630,43751.7359,75376.8481,15
72631,43307.5694,75652.1271,22
72632,42669.5154,76478.2715,41
72633,43520.9035,75910.1939,98
72634,42753.6731,77928.6158,1
72635,43528.9589,76039.088,92
72636,42598.9578,75820.4718,27
72637,42367.0281,73991.5206,68
72638,42704.5052,78418.0744,87
72639,42586.1832,75521.8476,27
72640,42207.0207,75786.3031,36
72641,41847.8708,73866.2452,97
72642,41647.5938,73648.1836,13
72643,41826.1993,75025.4437,24
72644,42260.8914,79428.3798,37
72645,44683.3831,74186.5453,61
72646,41486.7598,74575.1605,18
72647,43293.6858,73277.6087,24
72648,42547.5707,77034.6896,30
72649,41832.0375,74377.3748,59
72650,42859.5125,76664.3915,19
72651,43312.0135,74652.9275,6
72652,43456.1807,76179.9267,57
72653,42507.8498,75597.9631,39
72654,42109.5187,76213.264,9
72655,41458.7041,74638.4949,77
72656,43452.5697,75507.4005,62
72657,43797.286,74011.5254,45
72658,42280.3647,73648.1754,28
72659,43018.1331,73297.0547,62
72660,44808.3732,73670.6972,7
72661,43734.2291,73374.8383,87
72662,41335.9272,73874.0252,7
72663,41579.5383,73542.9031,55
72664,43613.9573,76197.7052,31
72665,42616.1815,76943.8516,21
72666,42933.3931,78297.2405,31
72667,42011.198,75174.0579,77
72668,43755.6251,75676.8554,78
72669,41628.1492,74272.3725,72
72670,42527.5717,76321.3227,85
72671,42230.336,79299.2127,81
72672,43464.5137,75389.896,72
72673,42920.3446,76658.2803,63
72674,42440.3484,77324.9805,59
72675,42116.4631,76546.0553,27
72676,44090.3315,76042.4324,29
72677,44743.1108,74449.6132,48
72678,42400.9049,77253.8665,21
72679,43233.955,76858.0159,13
72680,43917.5619,75969.9232,1
72681,42808.12,77532.7716,68
72682,42472.86,73543.169,44
72683,41872.0373,74338.7619,68
72684,43605.3449,73725.4002,25
72685,44188.6678,75783.5513,82
72686,42080.8968,78641.6946,59
72687,42395.3611,73836.7925,47
72688,44822.8176,73615.418,46
72689,44043.3942,74747.6789,88
72690,42983.952,77593.0542,70
72691,42404.2507,73577.3379,23
72692,42092.308,75191.8367,54
72693,41466.2049,74191.2587,29
72694,42514.7897,77670.8266,21
72695,42823.1297,74475.6925,12
72696,42457.0222,75271.0046,68
72697,41457.871,74604.3276,78
72698,41558.427,73984.028,36
72699,42519.5098,77891.3895,99
72700,42024.2408,76841.0689,99
72701,42107.5698,77652.2126,48
72702,41650.0935,73941.2487,13
72703,43794.2319,76173.2599,94
72704,43367.2912,76241.0398,8
72705,44673.6537,73782.0871,72
72706,44080.8942,74702.6776,67
72707,42026.7409,76957.1858,45
72708,41588.7048,74141.5342,98
72709,41781.4822,74208.2026,65
72710,43082.0116,75963.5289,73
72711,42783.9498,78109.7327,91
72712,42729.2363,76900.238,89
72713,42378.6911,75262.1165,75
72714,42015.3436,78235.5678,67
72715,42927.8375,78354.1862,91
72716,43759.7891,76107.7022,86
72717,42722.5751,74324.8545,12
72718,42352.0121,77920.5569,68
72719,43899.2263,73748.7418,16
72720,40935.3778,72340.0834,13
72721,42061.7571,74544.5984,78
72722,42662.8447,77385.8184,80
72723,43050.3401,77728.0599,35
72724,42386.748,74924.6044,24
72725,44217.2705,73930.9795,72
72726,42734.2296,77848.6134,16
72727,43324.2362,74524.3129,64
72728,42739.5223,73811.2324,91
72729,42900.9005,76361.5992,72
72730,41528.7045,73789.2994,31
72731,42995.3437,76383.2663,37
72732,43105.0651,76839.4031,18
72733,41404.8158,74615.4391,100
72734,40890.9338,72463.6982,83
72735,42138.6738,78778.0888,1
72736,42428.683,77102.4705,53
72737,43620.3468,75328.5094,33
72738,41828.7045,73708.4621,25
72739,42821.7269,78302.7945,26
72740,42863.9586,75492.399,85
72741,42672.2841,78093.3419,76
72742,44767.8306,74381.8351,96
72743,42395.6285,76350.4909,84
72744,43330.6292,73289.2756,41
72745,43412.0157,73331.7764,44
72746,43641.458,75962.419,25
72747,42465.3572,74100.9683,40
72748,41885.6485,73600.1261,26
72749,42732.5736,75063.2144,25
72750,43922.0119,75241.2979,37
72751,42925.8909,78873.647,73
72752,42793.3936,78263.6262,87
72753,42865.8961,77770.8361,59
72754,43152.0039,78149.7404,92
72755,42005.8996,78115.2855,13
72756,42729.7881,77399.1531,99
72757,42173.9609,77430.2612,77
72758,43053.9509,77781.1173,57
72759,41661.205,73559.0147,17
72760,42450.9118,74577.6496,81
72761,44633.1002,73454.0233,2
72762,42388.1304,75621.2977,35
72763,42779.5122,76217.9839,7
72764,42202.5733,77294.9789,73
72765,42017.848,77521.3752,87
72766,42313.4141,75338.5091,28
72767,42027.8692,73694.8493,24
72768,42539.5242,73866.792,38
72769,42870.0643,77448.0465,19
72770,43773.1246,75306.5702,36
72771,43132.8535,73478.1688,100
72772,44571.1703,74456.0005,26
72773,42007.8461,77763.6049,81
72774,42519.5183,75473.5128,99
72775,42191.7547,74307.6463,5
72776,42668.1242,75693.2431,4
72777,44103.1182,75687.1509,79
72778,43142.5707,74593.4774,83
72779,42469.2371,77299.1462,11
72780,43560.0699,75930.195,88
72781,43850.0633,74056.2521,95
72782,42955.6205,76882.4606,98
72783,41459.5382,74304.8742,59
72784,44286.7164,73521.2432,29
72785,44194.2206,75862.4405,15
72786,42746.7281,78034.1741,49
72787,44541.7138,73969.8685,25
72788,43925.6164,76029.369,29
72789,42681.7415,75023.7696,18
72790,44952.823,74184.0693,38
72791,42392.583,73949.8522,83
72792,43462.292,75602.9594,30
72793,44513.1019,73760.6976,1
72794,42723.4054,75304.6123,85
72795,42866.4558,76028.5333,67
72796,41847.593,74300.7053,84
72797,42235.3611,75279.8966,86
72798,44050.6144,74050.9808,64
72799,42740.0715,75333.2247,98
72800,42772.0223,73543.4485,22
72801,42532.0163,76611.8897,40
72802,42937.0063,77880.5627,33
72803,42519.5053,78928.923,62
72804,43782.844,76074.6459,65
72805,42593.1253,75952.4219,31
72806,42763.9624,74981.5447,74
72807,44806.7159,74244.3358,95
72808,43284.5154,74115.4087,4
72809,43985.0693,75504.911,63
72810,43813.9539,76074.6462,16
72811,44474.7697,73614.0267,18
72812,43003.1189,76963.8548,11
72813,43288.4025,75767.9647,22
72814,43174.787,77011.0805,47
72815,42975.8992,76570.7754,64
72816,43533.4001,73915.959,80
72817,43506.7366,76127.9803,70
72818,42223.1254,77789.7175,76
72819,42918.6735,77812.7827,56
72820,42480.3549,75278.7824,77
72821,43200.6271,74295.1359,10
72822,43340.8912,78223.6328,7
72823,43390.9042,73579.5593,19
72824,44636.7223,74375.7202,39
72825,42817.284,77941.673,15
72826,42024.2562,74709.0458,73
72827,41555.3668,75019.0571,65
72828,41687.5935,74162.3681,85
72829,44579.4907,73970.7013,23
72830,43513.6808,76162.704,61
72831,41626.7557,74948.7771,98
72832,42404.2455,75308.7847,21
72833,42148.6725,78903.6485,36
72834,42867.8447,75887.1382,38
72835,42324.2446,75541.85,84
72836,42160.0833,75355.4537,80
72837,41777.0327,74989.6096,47
72838,43249.2374,74336.2487,23
72839,42269.2405,76290.4892,5
72840,44261.7126,76108.5555,57
72841,40869.543,72886.7697,50
72842,44605.0454,73439.8563,74
72843,42179.8029,75536.8489,75
72844,42452.2948,76591.0559,81
72845,41590.3715,74309.5963,10
72846,41728.7051,73710.407,46
72847,42723.6775,77324.7049,19
72848,42104.7822,79008.6522,70
72849,43600.9027,75972.1413,27
72850,42071.4559,78081.118,11
72851,41633.7047,74377.932,12
72852,43121.1791,75773.2424,100
72853,43767.5668,76068.2566,73
72854,44149.7722,76201.6027,60
72855,41782.0381,73757.9079,64
72856,42172.0042,79069.7644,65
72857,41322.5944,74577.1052,74
72858,42227.8358,79398.1022,46
72859,41011.7671,72535.3659,14
72860,42846.1848,74590.4187,55
72861,43745.6241,75922.1406,52
72862,43000.9092,73707.8964,46
72863,43122.8455,75927.6939,8
72864,42366.4582,77682.2145,14
72865,42342.018,76886.6261,69
72866,43636.1805,75460.4576,7
72867,43014.5138,75492.3975,7
72868,42574.2468,73775.6773,48
72869,43126.4475,78457.8019,36
72870,42380.3441,78038.617,38
72871,42286.1974,73842.0716,3
72872,44771.1518,73554.582,97
72873,42989.5219,73480.6696,19
72874,42220.3519,76417.7164,60
72875,42299.5281,75008.2191,57
72876,42318.6968,73700.1215,50
72877,42153.6808,77713.6034,8
72878,44513.3808,73943.4794,15
72879,44941.7118,74126.838,86
72880,43377.2912,76269.6522,17
72881,42883.679,76499.1047,29
72882,43376.7355,76342.4333,13
72883,41397.5938,73955.6943,50
72884,43413.4022,76326.8772,18
72885,43498.6803,76334.3781,44
72886,43435.9023,76331.0442,61
72887,42263.6972,74329.0349,48
72888,42950.62,76973.5773,12
72889,44438.6584,73900.9787,4
72890,42401.1918,74852.1021,5
72891,42346.4713,75022.6635,3
72892,42243.1296,76236.3206,28
72893,41587.0381,73660.1286,50
72894,42479.7824,79046.704,53
72895,42287.8625,74614.0424,97
72896,42332.3055,74369.5906,69
72897,42627.0095,77773.0539,45
72898,42699.5204,74150.9624,61
72899,42095.0692,77725.5481,40
72900,42847.0114,75881.5826,31
72901,42556.7323,77825.2767,75
72902,43697.8473,75559.0728,100
72903,43006.4509,77821.3958,61
72904,42466.7392,76572.4439,83
72905,44339.7692,73947.0917,31
72906,42419.5068,78733.9183,71
72907,42025.925,73519.8449,35
72908,42195.3605,75375.4548,58
72909,42139.5189,76122.705,82
72910,41637.5939,73532.3474,12
72911,42713.4074,75036.825,96
72912,42027.5689,77696.6583,89
72913,42712.8448,77253.3124,70
72914,41861.7598,73744.0182,35
72915,42520.9054,76575.4992,47
72916,42286.185,76144.9284,65
72917,41915.9261,74255.4253,10
72918,43799.2358,75612.4101,50
72919,42532.5627,78219.1781,30
72920,43718.9571,75986.0314,7
72921,42135.0671,78151.121,23
72922,41270.9272,74326.5408,14
72923,42245.6246,77987.2267,23
72924,42604.2446,74010.4066,76
72925,43601.1794,75020.1678,10
72926,44649.2136,74066.5379,69
72927,43141.4564,76194.0927,21
72928,41364.5382,74105.9775,25
72929,43883.1183,74604.3342,53
72930,44926.7051,73637.0875,25
72931,43852.2879,74951.2909,61
72932,44121.4528,75578.2592,18
72933,42521.7281,78765.0292,43
72934,43784.2345,75877.6957,15
72935,43742.569,75854.3607,12
72936,43800.3387,73380.6732,18
72937,41895.9259,73867.0783,77
72938,42842.0131,76527.4397,85
72939,42199.7987,75765.7465,67
72940,41845.3709,74412.9313,5
72941,42806.4569,76919.9618,96
72942,42360.0777,75498.5147,27
72943,42672.013,77137.473,97
72944,43200.0654,76943.2987,93
72945,42403.4127,75254.8936,12
72946,42052.8476,77608.6001,7
72947,43206.4571,76166.5918,20
72948,42456.7283,78839.1986,49
72949,43858.676,75922.4209,20
72950,43150.62,77043.3046,30
72951,42600.0775,74066.2416,57
72952,42886.4468,78878.3689,4
72953,41308.1494,74081.2545,47
72954,42658.1266,76662.7248,5
72955,42354.529,73782.6243,50
72956,40678.159,73746.521,59
72957,42971.7235,78968.3732,87
72958,42995.3342,79015.8751,38
72959,40832.3229,73755.1322,72
72960,42922.0211,73682.3404,93
72961,43637.0094,73434.0037,23
72962,42524.2389,76526.3303,87
72963,41015.9332,72179.5229,45
72964,41894.2593,73942.9144,21
72965,43253.9481,78105.8518,20
72966,43746.7286,73397.0613,74
72967,44055.3321,76259.0985,21
72968,41461.2048,73916.8039,42
72969,41605.3714,73939.582,37
72970,42483.9702,73789.2898,51
72971,42700.912,73672.6181,44
72972,42704.2454,73652.3398,97
72973,43886.1734,76029.3683,91
72974,43012.2789,78923.0942,87
72975,42425.3504,76811.0665,36
72976,42420.0726,76848.8463,64
72977,42544.2379,76848.5684,49
72978,42389.7954,76697.172,29
72979,42565.3488,76863.847,10
72980,42478.6833,76672.1706,56
72981,42575.3492,76683.5596,78
72982,42529.5159,76771.3419,12
72983,42435.906,76631.3356,39
72984,42531.4607,76633.8353,48
72985,42500.6271,76872.4586,46
72986,42617.0155,76724.9502,77
72987,42613.9597,76822.4557,7
72988,42571.1822,76820.5111,27
72989,42487.8496,76828.5673,50
72990,42457.5724,76710.228,44
72991,42572.2937,76645.2245,29
72992,42492.0164,76694.6716,46
72993,42524.2385,76662.7256,96
72994,42530.9049,76735.7844,37
72995,42413.9618,76741.0628,21
72996,42500.905,76750.2297,27
72997,42572.849,76782.1757,57
72998,42383.6843,76632.4469,21
72999,42505.6275,76676.0596,33
73000,42380.6287,76873.2921,56
73001,42430.3502,76932.7397,55
73002,40631.4931,73918.1926,58
73003,43614.7877,74024.8539,50
73004,43084.7791,78823.0913,96
73005,41366.2048,74195.7029,17
73006,41049.5443,72152.0219,22
73007,42431.1839,76427.9936,53
73008,42690.0752,74382.9133,90
73009,41398.1492,73759.0212,62
73010,42347.2958,76845.2351,50
73011,41325.9276,73655.1292,10
73012,43230.6147,78149.186,64
73013,42629.2455,73864.5685,39
73014,43583.9556,73862.9034,83
73015,41886.4817,74204.3127,57
73016,43085.3445,76329.0977,76
73017,42071.2021,73534.2882,2
73018,44367.5548,74232.6587,36
73019,41554.2603,74439.6014,46
73020,42239.2247,79445.3246,97
73021,43732.8451,76136.0363,43
73022,40720.9321,73267.3399,22
73023,41510.0936,73630.6835,97
73024,44909.216,75028.264,19
73025,44148.6744,75111.3068,38
73026,44248.3948,75394.9317,93
73027,44702.0011,74788.5269,97
73028,44169.7848,75015.4715,22
73029,44421.7279,75366.0475,89
73030,44247.0057,74775.7407,6
73031,44867.2745,74783.8014,47
73032,44807.5536,74773.803,77
73033,44890.0511,74697.964,55
73034,44408.3933,75593.5589,34
73035,44531.4487,75662.7354,19
73036,44165.0631,75137.1416,47
73037,44808.3869,74891.5855,37
73038,44705.06,75159.0933,78
73039,44738.3887,74787.1385,58
73040,44595.6163,75169.0942,69
73041,44629.5037,74767.1362,7
73042,44491.1712,75636.6215,49
73043,44848.9423,75080.7625,35
73044,44286.4502,74663.2351,30
73045,44781.1702,75196.041,62
73046,44442.0021,75756.9034,11
73047,44401.4509,75062.4223,80
73048,44334.5064,75026.0313,84
73049,44172.285,75085.196,51
73050,44553.1171,74939.6405,6
73051,44216.7274,74612.9536,89
73052,44680.3354,74824.6384,83
73053,44242.006,74884.9126,25
73054,44517.8388,75338.2704,38
73055,44776.1654,74672.9643,97
73056,44222.5615,74836.2986,66
73057,44577.5607,75066.8676,80
73058,44853.6652,75122.1534,63
73059,44469.5059,75142.7043,29
73060,44552.5616,75435.4988,9
73061,44498.9499,75342.7152,14
73062,44505.0607,75273.822,55
73063,44349.7841,75075.7557,6
73064,44408.3948,75152.4262,16
73065,44838.6641,75040.2047,45
73066,44847.833,75159.3768,49
73067,44482.5609,75300.4899,44
73068,44765.6103,74806.3054,31
73069,44218.118,75222.4252,73
73070,44627.0043,75065.2007,78
73071,44540.0608,75236.5975,48
73072,44600.0601,75634.9568,24
73073,44324.5058,75251.0404,12
73074,44522.2829,75593.0085,13
73075,44360.3385,75543.2757,99
73076,44295.0614,75367.4326,95
73077,44247.8396,75137.7015,82
73078,44665.3395,75357.4383,94
73079,44400.3391,75192.7057,88
73080,44705.6121,74714.9119,41
73081,44278.6725,75386.3215,36
73082,44268.1171,75341.8754,24
73083,44267.561,74631.0109,33
73084,44181.1744,75337.9808,1
73085,44460.6184,74948.2514,12
73086,44336.7281,75462.993,45
73087,44859.496,74921.0326,3
73088,44727.839,75235.2076,87
73089,44310.0614,75446.3246,95
73090,44808.1129,75172.4306,34
73091,44448.9478,75694.1225,28
73092,44612.282,74971.0304,82
73093,44921.7176,74726.2966,60
73094,44467.283,75230.4859,79
73095,44618.1174,75407.1638,8
73096,44704.5021,75010.7536,91
73097,44593.3938,74888.8058,68
73098,44690.3349,74703.2439,54
73099,44134.7829,74631.8418,71
73100,44482.5633,74872.1375,4
73101,44898.3839,74685.4638,68
73102,44111.7289,74891.5754,66
73103,44156.7301,75188.2538,31
73104,44160.0635,75210.1991,44
73105,44262.8381,75541.6038,68
73106,44733.111,74730.1916,92
73107,44432.8388,75297.1554,96
73108,44775.0543,74649.6291,48
73109,44727.284,75321.0467,46
73110,44353.6723,75510.2181,65
73111,44619.5066,75492.4474,83
73112,44897.5496,75015.7628,29
73113,44194.7847,75068.5298,55
73114,44750.3369,75131.0364,34
73115,44740.0594,75143.5369,42
73116,44928.1049,74891.865,34
73117,44960.0493,74831.3034,82
73118,44765.8879,74689.9102,72
73119,44665.0607,75198.8175,58
73120,44586.4488,75648.2908,48
73121,44596.7274,75592.4539,98
73122,44174.2274,74601.2855,79
73123,44337.2835,75502.9945,58
73124,44372.2802,75693.8402,74
73125,44286.4508,74975.4731,73
73126,44210.6178,74989.0831,99
73127,44697.2791,74659.3512,98
73128,44800.8872,74991.0336,92
73129,44421.1726,75469.9416,62
73130,44483.3922,75729.4045,34
73131,44805.0533,74674.9087,18
73132,44502.5616,75122.7038,45
73133,44769.4996,74934.6416,94
73134,44514.2254,75751.3517,38
73135,44694.2291,75486.3364,21
73136,44417.5616,75127.9808,81
73137,44628.6705,74813.8041,75
73138,44608.9489,74820.7484,83
73139,44232.005,74569.6182,8
73140,44542.2837,75011.8652,94
73141,44277.2831,75517.4368,99
73142,44774.2274,75285.2121,39
73143,44181.1743,75282.1466,28
73144,44835.6082,74906.8645,50
73145,44260.3395,75222.1495,68
73146,44484.7829,75580.7845,22
73147,44514.7832,75185.762,62
73148,44951.1613,74793.7996,42
73149,44838.1078,74977.9795,52
73150,44758.3952,75386.3297,66
73151,44592.0057,75319.1024,33
73152,44417.2835,75391.882,75
73153,44972.8277,74731.0168,64
73154,44378.6699,75654.9495,87
73155,44452.2825,75596.3392,68
73156,44429.5059,75149.9264,42
73157,44732.0007,74899.3625,8
73158,44412.8338,75790.5133,89
73159,44297.5617,74716.8496,58
73160,44255.3391,74744.6282,67
73161,44643.67,74891.0284,83
73162,44784.4986,74815.7496,56
73163,44283.1156,75556.6056,62
73164,44510.6186,74887.694,24
73165,44267.5617,75207.149,98
73166,44399.2244,75733.0106,41
73167,44371.4506,75127.4248,30
73168,44673.669,74854.0833,8
73169,44159.785,75031.5826,98
73170,44450.3413,74781.5779,66
73171,44480.6163,75242.9866,14
73172,44759.4994,74831.5837,43
73173,44309.7836,75306.042,68
73174,44768.6657,74628.7941,1
73175,44948.6583,74973.2625,70
73176,44774.7805,75146.0385,52
73177,44712.8351,74996.8642,57
73178,44864.4999,75204.1019,67
73179,44761.7213,74714.0789,87
73180,44133.9512,74921.0219,100
73181,44304.2262,75585.4971,77
73182,44267.8391,75451.6007,34
73183,44615.0598,74946.0297,48
73184,44492.5621,75059.6452,14
73185,44687.0036,75089.646,14
73186,44562.5614,74900.7504,78
73187,44593.3937,74938.2517,29
73188,44794.7761,74786.8595,87
73189,44767.2777,74992.4206,21
73190,40862.3217,73633.7389,37
73191,40950.9318,73706.7965,53
73192,40927.8769,73751.7983,62
73193,40962.0427,73688.1846,10
73194,41033.9862,73762.9097,83
73195,42505.3542,74551.5366,92
73196,42223.1241,78034.4506,83
73197,41535.6492,73899.0252,73
73198,41437.8716,74359.3205,79
73199,41504.8159,73969.5832,76
73200,44223.9488,74464.0575,20
73201,44441.714,73674.5834,60
73202,44303.6618,73402.3513,44
73203,42629.2474,73358.1648,22
73204,42700.6303,74924.321,28
73205,40511.2167,74249.3117,57
73206,43087.8534,73594.005,14
73207,41444.816,74015.6961,3
73208,42895.0641,77434.7128,2
73209,40750.0985,73291.2293,93
73210,40804.2649,73169.0019,19
73211,41342.0381,74167.9241,94
73212,41135.9287,74118.477,80
73213,41019.2641,73683.4621,48
73214,41084.263,74055.6966,79
73215,40775.9325,72715.3763,83
73216,41121.2068,74067.0862,50
73217,44783.3749,73391.2449,25
73218,43086.4451,78949.7629,41
73219,40816.2099,73432.3438,10
73220,41916.7594,73566.2363,99
73221,42139.2565,73582.3432,72
73222,40730.8333,73598.0556,63
73223,41339.5385,73697.3528,45
73224,40888.71,72689.5416,58
73225,44666.9881,73454.0234,8
73226,40604.548,73644.0187,47
73227,42784.2264,78626.4151,27
73228,41423.983,73604.2939,24
73229,42915.0763,73805.1211,6
73230,40804.8207,73336.2298,73
73231,40729.2663,73416.789,92
73232,40944.8207,72879.5466,32
73233,40930.6535,73401.5074,49
73234,41614.8158,73798.1881,10
73235,43081.4558,76125.757,29
73236,40759.2681,73679.8523,88
73237,41009.8216,72221.1911,81
73238,41367.5945,73577.9042,3
73239,42080.3426,78475.0213,9
73240,43255.9019,76230.2056,37
73241,41720.6468,74634.3271,40
73242,41655.9269,73913.4699,53
73243,43133.4005,76312.9862,36
73244,42458.547,75099.578,14
73245,40763.71,73369.8426,80
73246,43139.7848,77563.3325,62
73247,41877.5928,73804.0204,21
73248,40677.0477,73891.2474,91
73249,41271.4834,73672.9077,73
73250,41283.7061,73559.5703,85
73251,41227.0388,73870.9699,37
